"E1","E2","E3","E4","E5","E6"
49.8300748470617,49.4259563760864,49.5536926442259,48.6450807004928,49.1634948641139,50.1083530616322
51.1919517907255,49.2030081820563,48.3217188638345,49.702895520972,49.2590513662888,49.7421061381993
48.7881307933413,50.232848719273,50.9377913289196,49.1115263578675,48.6940484008335,48.828131879682
49.4444879967252,49.3706390582688,50.7648259085774,50.6539531302731,50.673152586387,51.2966906062198
49.8229884285577,51.1587268194387,49.6062383025666,50.0734207344228,48.9899205978125,49.7082766978151
51.0756427559156,49.6505433410376,50.3573202640918,49.4524674201012,49.2439856432036,49.3411633807047
50.6470692362568,50.1914984550699,50.2190286096412,50.471075385039,50.5372304760357,48.5769264326793
50.4046568429367,50.9584216406511,49.5863847044577,51.581161003767,NA,48.6727042269545
50.8398274655683,49.7713870533103,50.4853646933555,50.0402012140968,49.4068351195149,50.3949084336902
49.9207963116243,51.004478796678,50.1602514003173,49.8714437017259,49.25195424385,49.6986152462774
50.3390397567444,50.1841484813833,48.8876013662605,50.2412558724136,49.4729629899962,48.0590837737285
51.3831530088286,50.1604730523619,52.0668178316293,47.5067496195266,48.9205982025351,49.1068284000799
50.6963928175362,50.4927171278259,49.7236790379182,50.4778236151352,50.0734363032321,49.8411858902868
51.3022310339897,48.8414802689785,50.7877848434192,50.629160654586,49.6675952700622,49.4500661253086
51.2972365840964,51.1046512636645,50.3616781716401,51.638655042473,49.8493248272573,48.8690722172953
50.5998445841188,49.244868985346,50.1343076489622,50.5724706046088,48.6565179775152,49.2661820138005
47.8953290840642,50.355232501442,51.1360098597095,49.8253864124192,50.7498010653226,48.2068469446891
50.0080641108052,48.8872352006609,47.3173371510911,50.2061442110146,50.9581353661607,48.2454092208843
50.6630248995438,49.7932705236755,49.2951516746826,49.3102059585983,51.0994243535531,49.2526241187831
51.4161533794626,50.9736952200813,49.173226055511,50.0497371772313,50.8481638209231,50.3587350294531
51.4441718989008,49.0861748420103,50.2816673182412,48.9188202547355,49.4977570441003,49.8207912133851
51.0285947195517,52.6380192192781,48.0371384947649,48.45276012429,48.3784058090666,51.7882185049198
50.2423074456941,51.0579152439098,49.8134097636383,50.0261519154336,48.0551110213856,48.1584188412832
51.4425600245839,51.1304157922741,48.9911418776261,47.3858739071312,51.429770229632,49.2024332490554
50.6743051933661,51.507643427682,50.2962825550571,49.9047672361537,50.1726459148045,49.8433901892514
51.3991656565144,49.4820058924418,51.1658663425484,49.8675990516478,49.788821923945,49.6952977361944
47.4081766033566,48.6576042695068,49.9395376393606,48.0020504169049,51.2968330605769,49.6919120190845
49.7945860941858,50.8987253464354,48.5879180098182,50.1246825138856,49.4923184841363,50.035646920649
52.2582030555727,50.6872620504685,50.1662823227143,50.4985118890503,50.624503787012,49.2475968846274
50.0899737458485,50.8814856668853,50.9138710002737,50.0646366970192,49.8659129364823,49.5453456320333
49.692234771091,51.9595010670005,50.2067204444361,51.4614558561978,49.4586439578064,49.4529895477245
50.6018538773977,52.0092939921531,50.6544735178427,50.5462654469317,50.0627441006832,48.1831875399602
48.7024663068985,50.8604754899315,49.8433970126313,49.4153085661965,50.7378889682399,48.3621582267026
50.5022344381078,50.7377753090369,49.8221078718766,53.8175506051999,50.7754742820294,50.7422692188886
49.6939815335101,49.6663130744391,50.3654799158482,49.8185654521448,50.0847870320582,50.9544225721861
50.4025175330714,50.0420886523405,50.9937030562451,49.53909031895,49.1163116527587,49.8519511343264
49.4336434302331,49.7045865272265,49.5824394179915,51.7948754729081,49.1008276457532,51.3919118671792
49.689444476889,52.025756664212,49.0136379726146,48.6269889097287,49.095611731046,49.0214976127568
51.5429150290746,50.3239687410879,49.1206562910747,49.039234851809,49.2986796231919,48.8519370007426
50.3365275022347,48.9322861898901,49.5180439276772,50.9435155994032,49.9016023580074,49.6871387963273
51.3914578270453,51.6481667641593,50.6573661953992,50.6020081488804,50.3701856737499,50.5007870408322
48.7337630122865,49.3231555536569,48.7996967633869,50.1570841026327,49.7762360452996,48.9369668663261
51.3780939789993,49.5673295600065,49.0830335301455,49.5854447766537,50.6209454560873,51.9109915129456
50.6762976849379,49.9302967316239,50.3998937588583,50.1845629844664,50.3487946256778,50.1496886141543
50.1959984112834,51.6494615045424,49.6942375412747,48.6088822963493,46.9410561912805,50.4335376195321
51.8701950887433,48.435323331652,49.5409230484098,51.1620635586037,51.3062135778035,49.3118023961626
50.6990575700255,49.6922010812893,50.8241902488168,50.5102744567896,51.1483291745694,50.0686306331111
48.3852001433792,51.9707655968619,50.98952068243,50.3146830753059,49.0351559021326,49.7232089132497
50.9360454258884,50.8717841932587,49.7743653939471,49.9328949687715,49.8912708648475,49.3001164984115
50.1863181176979,51.0365532347279,48.7170788250671,48.937958508975,50.2468028762804,50.7872280695198
49.7211867518562,50.7493360703495,53.3811071621918,52.2375398026834,51.2442385372811,50.0048517951108
49.8647286498859,49.8107055734978,49.9638406900896,48.591045279154,50.2966318846025,50.2750048846674
50.9261709989392,49.8278057979743,49.9345965715146,50.0136918742957,50.3259372016915,49.8599149104322
50.4168901062269,52.462147676304,50.383993918785,50.7923321068242,49.614663139973,50.5167344158602
49.1660359735547,51.6046865721816,49.8898307010157,49.1828017799993,50.561057974819,NA
49.1220162947272,50.8998856152832,49.5110866543801,49.6765590503674,51.8790542675135,49.2209670885112
49.7629284626238,51.9512782972479,50.2637509428324,50.2165368786866,50.5352866567036,50.755077530888
48.8963016557403,49.7160613169446,50.3326558411451,49.763698222483,51.8674919859984,48.7344588003855
50.2840493258252,50.1236664330709,50.9117430843193,50.7993501710226,49.2286675647302,51.1183175027267
50.5785003306954,49.0546499170566,50.7818928000069,49.4513262059108,49.3933542268386,50.2704586462462
50.8422102684453,48.4379944279244,50.8096936093013,49.5729345494617,50.8374276469661,49.5428065907483
50.662538875125,50.3831144133973,49.4989039628332,50.1123546932205,49.5069939320186,52.5460182668358
50.7399615235566,50.7406948675044,51.188018361181,51.1961378890391,50.6337513671016,48.2057656400372
49.7147535268306,48.9218124242056,49.2632116193652,50.1208900476496,49.5749842386207,49.5794751493248
47.9437665861929,50.6457077005943,50.1692637959351,50.5340859360429,48.2829602941226,49.4460869677953
49.5689648609808,49.0582516996025,51.8682263455059,48.6769984214462,50.8514641179045,51.5753793850259
49.4294933268843,50.3001431148103,51.3333117392474,50.5517842114597,49.5701497121554,50.7736687736016
50.4924607443093,50.875752545934,49.4233566802629,50.0678819686174,49.6506512661946,51.3177046888505
50.3321961764842,48.8654553437555,50.4538468715619,49.4428321563154,47.7091834656938,50.3666492033741
50.6209038494555,48.7346529490805,51.245029525773,50.3496363495045,49.4590842661398,49.0384211424297
49.0268214428053,50.1862307310775,51.3900698018364,50.1731472847887,50.2642277361792,49.6834908270037
51.1269245744554,49.9026654942707,51.3257031294227,49.4917558376304,51.3822863972934,50.9753422970998
52.0346294956608,49.6234987666232,50.2023461794855,50.3459940650774,50.6312111378299,49.681409992979
49.83992305994,50.3588794851488,49.5857813911319,51.2732358713297,50.8114581052001,48.5712852893436
47.8646667888029,50.1551203905907,50.2801537968744,51.6888903399554,50.4178736886029,50.2319940460533
NA,51.2750801770555,49.0919683132818,50.9546955694686,48.1669762449723,49.6414341668808
50.5039069918206,51.6081755639506,48.0617038619213,50.7502637733715,50.777449499568,49.9461435525706
48.3482873563515,49.2551145860981,49.4167716966007,51.7444089830578,46.9450899723791,50.0075725418899
51.0513521411937,50.2050887461248,48.4907766810925,49.9420307395561,51.9157425866978,49.5918158199106
51.4841234021142,49.2137232659272,50.3364788280829,48.1683332524465,50.3868229391118,49.737640560521
50.9231734287906,49.1225095075841,50.7969697365889,50.8461380014645,50.9057456390494,48.1628215493574
NA,50.9994689113889,51.5363669206862,50.4726367189481,50.2062905477368,49.9287877724562
50.6883278298402,51.196073770655,49.2727666377769,50.5225643894178,48.2574144463253,47.6203181764868
50.0688622268929,49.2451432001335,50.3890833037222,51.407866858357,50.1308838667552,NA
50.3319937629797,51.8533419886463,49.3565630334585,50.4536735105061,49.7165247546891,50.9215063719665
52.2728501462747,49.0025907659641,50.0690779381118,49.5015936716241,48.7846915870169,48.1883800811669
49.9315525530981,49.3383310052855,49.4188642950678,49.1143767244455,49.8744051433785,50.2145238264937
49.7304059817773,50.1248779595941,51.9870601280461,50.5363675056063,50.8035783240886,48.3036684701716
48.7143819653019,49.9168095429711,51.6682962491158,NA,50.8853303132955,49.5874005514177
50.2307073813524,49.7059267967674,49.7057570366206,51.7536058700087,49.0917054100209,49.4703533363829
49.894581460916,49.1315362477867,48.7625694495325,50.4709193033967,51.2481561259876,49.3637640647276
49.7023705800169,50.3747712564893,51.0214252063451,49.5089552133794,49.4682672927958,50.261920437893
50.6300442592726,49.8410589240559,50.7088093732141,49.6377813869192,51.1016941328079,51.7774885076941
51.3856279533989,51.0145208388077,49.4360770186934,50.0547689612806,49.3441379332763,49.3916439554912
49.2574935337388,48.5492143423327,49.4588908242157,47.6459283268624,49.825643212317,48.2697461098498
48.5141129936107,50.1914136152007,49.3833292022053,50.4500911687873,50.4653618231386,49.7572616109411
50.2066720333197,50.1724037600955,50.1245854700769,48.71312525416,49.6465490807623,48.9573140034522
49.4412306349709,49.1027986136514,48.8793630981624,49.5458507814277,52.9223363555864,50.2267857013659
50.7676415803389,48.4617608508207,50.4082880593305,51.3311250181862,52.0747881151065,49.7296653533459
49.2608340310948,50.7104161847637,49.1754965886001,49.6376830059583,49.0191013691641,49.6785096447665
51.3102187005457,49.755643492855,51.1657106391416,49.2517783236125,48.6016094068327,48.8832018914828
49.3936137261933,51.5648996010074,49.5907450799588,49.5627938912475,50.1539254300629,50.9347031790404
49.3217850695518,50.4943409643849,51.3132048776247,48.9439006448299,50.051533451828,51.335253479605
51.1196191190578,48.7881955178927,51.8540761874658,51.3704961329813,48.9716630585668,49.9904366655289
48.0625581069106,50.5205423601875,50.9840790871853,50.7684140442225,48.7880373608539,50.8198900712326
51.9663365168978,50.9116709000177,49.9203899551535,50.5756646129519,51.4242695088231,50.0282946061378
50.2656261639192,48.5269460398179,50.1621105862483,49.2715659006887,48.7865087825255,49.3175701220676
48.9717563488439,49.3068249093799,50.7127897666462,49.4991782897484,50.0156298134916,50.615258246537
49.0953984571245,49.6885521928507,50.4226577367332,50.6678002101286,49.7613229586898,51.1436270645159
52.1707291708225,49.2427837158144,50.8280780255306,50.3838826346491,50.8289922761052,48.8829318990097
48.6785130045069,48.6754088479743,51.7512629904579,49.6527483438818,49.9275787926865,49.1168659402978
49.4073946375175,49.2793912251151,50.5521296795051,50.1575835447026,49.8161689754248,49.164924873743
50.6284076383261,48.9234625416494,49.1486693183916,NA,49.1853113994683,51.9239574639401
50.5897957246979,50.6981079323507,50.574111770829,49.3835519289635,49.5548993551373,52.2800061682351
50.5401162492817,50.9179264915401,49.9885917537146,50.0797344137071,50.6627264428425,49.4438421530893
50.8702673343943,50.6798823158675,49.3209175954765,50.0993634346595,48.0944415629834,50.0824002852253
49.8166259547817,48.8350228435231,48.8162603450623,50.1279721698533,49.9659460829958,49.3646322915401
48.6262274272513,50.9803273001104,49.4844299370552,50.9976534919215,49.8422189563018,50.1556801853801
49.839471250697,51.2629478026083,50.0241876586753,48.8029619060312,49.3198968437827,48.7971742213815
51.3884387766933,49.6512182654974,48.8793028588799,48.4010633151664,49.1636308098136,48.2249947501769
50.3708004459486,49.0735529552185,49.3321239766352,50.4755874280315,49.8781506102075,50.6034057309547
50.3693514261804,NA,50.7366439977115,50.2722189766215,50.4018885653379,49.0305791234818
51.3818771875514,51.8858668154025,49.3502293298285,50.0171128020296,51.2481987757439,48.846593442002
48.5023860439645,50.7695197063563,49.4763313945559,49.304090194079,49.2694801548545,49.468089917993
49.4226808369761,50.6519735213066,50.8620797871158,49.1930378451369,49.8789562535457,49.8671968817123
48.4874198471511,50.9568723449814,49.8766237887175,51.5263475415306,48.8095192257897,50.3646865811706
50.0516424841669,51.8012451709064,50.1826599129054,50.1688471517516,51.493440920044,50.0846903312541
51.1220355568641,50.7839985192962,48.8639916579303,49.52864924024,52.2961165655947,49.3361309800418
49.2420733458846,49.1480428506202,49.4235879479706,48.4714099285057,49.0802934281746,49.7762127355966
51.6683002452223,50.8500801767564,48.8828257410034,49.3625622601421,50.1859137556197,50.0395316632919
49.3066940637969,51.048466613719,49.438831786848,51.2065471849905,51.0574797603368,49.7808775693306
49.7236603018487,50.298721899802,50.3429197723813,50.0421302833966,49.5890123168725,49.8772235695346
49.3725164930831,48.7256420990103,48.4752312585182,48.8563045713998,50.6843218151064,50.1637534002434
48.5837835146357,49.5873502095852,48.0090481848631,51.2193737618215,47.4028291106275,50.249329635681
51.0058106892194,49.2479326967389,51.4620474028264,49.0082797661708,48.3611156468355,49.0293480872608
51.2443229833169,50.1221932565046,51.1914390569864,49.7264159982762,49.5177795808186,49.5341324362658
47.8815288037995,49.7528900449688,50.6772396140299,50.0493083694738,48.9054184999026,NA
50.1529816770572,49.2786115599348,48.8640369012303,50.6048244424742,51.1352919642753,50.5105381428328
49.3814982656396,48.7857952968534,49.9634717328256,50.2672310458734,50.1770563187858,48.751320202711
49.8640450093078,50.6689202440891,49.4160816614897,48.5904463988313,49.9080025837445,50.42783631942
48.9674685703242,49.028215078066,48.8265178331811,49.6677217536533,49.901998734551,49.8654751244811
49.877812165933,49.4822406867892,49.2714488207451,51.6277499169153,49.0293127394495,49.4705698908399
51.4378220895698,51.0022031963104,50.9745183082069,52.1494803538695,48.5922555170718,51.3499284748068
51.004030955664,50.6520441316273,50.0284660879662,49.2902938962428,50.3956963778272,NA
49.4981704058756,48.901848900127,49.83813345209,51.0130233637915,50.4616948080326,50.5716153974496
49.3495265922968,49.7759259604257,51.0963130155478,50.3485335829385,49.7517072353493,50.8536917710967
49.2890206805231,51.0905457471349,48.7875983975213,48.0855161729781,49.9365281888347,50.1990454955965
50.0220607148705,49.7283742511218,50.4951262316724,50.8841400159462,50.0497949822172,49.3414654473075
48.8892444765799,50.4176651666287,50.7181440593722,50.30970420287,50.6039511518732,49.1706115255225
51.1582444366415,52.0245400166562,49.4990345450436,50.402981427224,50.9920546735748,49.6096030398459
49.1789393141632,50.2340929541788,50.4445404378087,51.5731497295604,48.362494788945,50.1843489845303
49.8888511138722,48.3545227935306,50.9773191811246,50.416000555881,49.6661261824044,49.3308236245235
49.0227105382173,50.232730094915,49.115440657258,50.3961524499282,50.0514752357309,50.7329813447412
51.6216066779352,50.9088223984834,49.8533396294378,49.6150097095567,49.0371689736129,50.8299153578491
50.3916938169053,49.5150515614679,49.2673928232095,49.3306772930973,50.1260978986215,NA
50.4624475790071,51.2442778553311,50.1041578199799,48.8381256157924,50.0613172039217,50.0071825620275
51.0494702147573,49.9777961333425,50.0166560556525,49.2588711401689,48.0082630527657,49.5975191931775
51.1853761740289,49.7062957549969,50.2196891859761,48.1721317525442,49.7854262944521,49.5184089013331
50.5581792757119,51.1517217383152,49.6220034734295,50.3791557810206,49.8246762879488,49.7350877875734
50.5669765130827,49.752739460616,48.5162890397471,49.5671380819704,50.2932044335433,49.9769765512661
50.8617121695569,48.9547895348581,50.9753263564427,50.7026742545215,50.4129018441029,50.2360175813922
50.0128842396493,49.4829914495571,51.0911751099426,49.9779015548602,50.2596110032989,50.1514373479192
49.2269465901132,47.9008532503171,50.2617129637012,48.8478519013591,49.6965943818465,49.3082669373338
49.0889483014598,51.6526100370277,48.803708155041,49.0420841662518,49.9115017748079,49.1573916666066
49.7814963305298,50.1824438888125,48.1582377524304,49.8138757338779,50.3384692976116,50.8541287768803
48.3874494906982,49.5269061162724,51.6351440854469,47.8781049621155,49.9892384514596,49.8801502123629
50.3867818823853,48.8953386365272,50.9774394214706,51.7930806902424,49.416940419795,49.7518237129498
49.7123447821874,49.7323422635635,50.1570346214415,49.4579261984454,50.2554163475736,50.4522771384624
48.5364771909784,50.9725117147757,49.4397976909923,51.7636140265524,50.1058966294658,48.6364998144588
49.2637138538921,48.8549879948286,50.2495601605289,49.4183486634159,49.0649285299238,51.5873391540048
50.5236856412769,47.9224900473449,50.2402389448623,50.4022160736545,50.5246001731733,49.6180857731564
50.7279482846555,49.4248718851496,52.5248789637266,49.3981323495965,49.3636359805241,51.2163420084324
50.741671720356,51.198396175345,50.9681090633624,49.5040625444251,NA,48.8760457601319
50.91257450643,50.0658921433604,47.8642073599399,49.1070693235908,50.1054388295683,50.8731168126009
49.7852861126924,49.407554588605,49.9343902654504,50.7457087715561,50.6587082501875,50.5716019580019
48.6790148277558,51.6257958669413,50.3752281734294,49.7293002650318,50.874374268527,50.4867328800938
50.4813890811815,50.4500963107279,50.4902733311709,50.7211401532151,50.1873002562989,48.419639527586
50.4388761900981,49.4694272537641,50.3846472891913,48.994119240948,48.334392509891,47.8282942255541
48.685441096075,49.9008128008403,49.953529738115,49.5556235103232,49.7449510288856,49.6766739613644
49.5615861633446,50.4466517135008,49.5223813591314,49.9965233236923,51.4409547979122,50.9253327593552
50.1500519000426,50.3588746739688,50.2337260372825,49.5334966904134,50.9178595028045,50.5684549791081
50.3090155027534,51.6140431913495,49.8774238965263,48.9589620044613,50.3916073771183,50.713543836907
50.4044213042949,49.3294867302801,49.8908026507513,50.9914647983773,52.008368283747,49.8371513287445
50.6431215611263,51.1938356056944,49.3229556493239,49.8286865477223,51.2872939987906,48.8063546582134
52.4984586199588,50.3177611060718,52.1117557355982,49.406578730837,50.978943408476,50.7321787961931
51.141844302346,49.7652357813479,50.0539075367732,50.2415823003705,50.0436894644817,50.6032996349406
50.1570919097061,50.8163043024678,49.1790837439204,48.8758937896044,50.5803945429077,50.5705016280474
49.8475574789584,49.8583871054903,50.488797434534,48.4210750492544,50.8478547167438,49.8121563402333
50.2365936316181,48.6326761388999,51.0877089322182,51.0812366713979,50.3306021884541,49.3485145285866
50.1739715977028,51.6606405102974,48.9345007830999,50.9192713767413,50.1026377721632,49.6916946382815
48.613466924282,49.5990903704136,51.3213398744735,50.0878225240205,51.2631033055209,49.8426306415818
51.7261488717104,51.0461077246749,48.6899718296459,49.8425041405597,48.223937474479,49.9706953003216
49.9261631978002,50.8401373646824,50.8203370072589,49.7104048451773,47.6577519949045,49.9678082365005
51.4343147370191,49.5140255715015,49.1352392109046,50.7326257859596,48.6373260070119,51.1141859617643
48.5165530074927,NA,50.2032048213422,49.6743892718121,NA,48.36128848252
49.589057951329,49.0204422383454,50.8662628657642,49.6672285523538,50.0367289144988,49.2466152614693
49.5624601469972,50.6523426574332,49.9763180690074,48.4076545759833,49.9888066676686,50.1286196894348
49.5909215749025,49.4645241047138,50.6856137026373,49.539561195559,52.4308697931898,50.7675818866872
50.7145941564,50.5904168534271,51.1556659181501,48.3251954579366,51.085609100153,51.3206897169165
49.6748523281568,50.2834593272268,50.5012096662018,49.5582749771084,49.7642478154578,50.0852589608756
51.295091418236,49.707420408841,48.3416156595975,50.521227608477,49.2048489409339,51.0412553295236
50.8001350770615,48.5533841567721,50.1781091712499,50.6909909544244,51.346707017513,50.9755667269427
49.1683721442882,50.5896034467271,NA,48.7702153031017,50.799710543528,51.5187842181323
49.8433349096364,49.4728786699683,50.3282155818214,48.8524518203604,50.369964643291,49.9321486091274
52.0684712816506,50.4422147364531,52.1511796391648,51.457774064584,49.9995101038202,50.2560836796881
48.9755907281686,48.5219813933115,50.0179515653534,50.1091878218085,50.4011372189808,49.4451878956568
49.3800215682295,49.0231642191167,50.0243507536591,49.1097669441199,49.1666593003923,51.1914972601801
51.6161591158981,49.4314605581945,49.2798571243791,50.9228109751423,50.6564911807862,50.0045998361715
50.6064028624481,50.3482687994622,49.18922871465,51.0687112236213,48.7503061125444,51.1217467042667
51.213431286382,50.3425571533175,49.7557868500714,51.2217524179743,48.3364835564509,51.3287776491083
49.6081713244509,48.6842121562679,49.3871160362836,49.805813790626,49.5759812842476,50.2319291564289
50.2092453766571,51.5563729750269,50.0973109602142,50.4032288705541,51.2101339264935,50.2582783534027
49.4134905189828,49.7440986764831,50.4234721284671,49.8102880110753,52.0165910842722,51.5710041993433
50.1681322414778,50.0944847564553,50.3834846868022,50.23715682092,50.3818037072701,50.3891967627222
50.6258009505067,49.1772977833822,50.1677595895699,49.4603516752283,50.6344262402971,50.6289689372705
50.7986063915275,49.4090932817396,50.9085507903837,49.3917800818778,51.3111600485379,50.0462006580607
50.1943443736089,50.477768504355,50.5865984272304,51.0098824191565,52.4245571242859,49.7065674937896
49.6366841739458,50.1101739577019,50.1986329424903,52.0770824728322,51.3038525817133,50.8949179437674
49.2087463863994,50.568540789207,48.530261903305,50.556475326734,49.3499118448888,51.0778858736561
51.2523936983371,50.0026310597918,49.0582063721916,51.2057336517086,50.5363997140911,48.9071299902185
50.0928178364825,50.6574564469552,51.2794515386284,50.019587095315,49.4652679374987,48.8862567285578
50.1800271550899,51.5124193494267,49.5136565095394,48.8561044711467,49.5777854029963,48.5544798863291
50.340591848462,51.2533226018265,48.7714354637438,49.6975504174132,49.6189969637328,51.3178817566601
49.5217784578907,51.5046988012466,50.6046674524287,48.4446479637592,50.2523739493384,49.3992551502402
51.7889819374267,48.3400251594804,50.1666920852432,50.2543961589158,50.0289944405075,51.8746776844197
51.0682211827814,50.2205058465848,49.7975561874582,50.3231856192945,50.4932569471397,49.5760306669088
49.9271660478987,49.4804107257074,51.0807176823609,50.4394880670213,49.8214534334587,49.977327185687
49.5142578921352,49.7204969364631,50.254551463769,48.7106060121966,50.3931531204397,48.6989428532367
51.1614750803601,49.5145762325566,49.6615070213601,49.9795545087473,50.7562017443306,49.5899968451885
51.109679391479,50.2172518759165,50.517748211385,50.7560619620727,49.3701740916994,48.0687023183938
49.2738916451292,49.9009080991373,50.0095976790874,49.5113076055932,51.842962452079,50.6943619561501
49.9026509318585,49.8885899154521,50.0757956029399,46.5586275809364,48.9604960541648,48.4571037892956
48.8811287822253,48.8918266864983,49.8134442401262,50.5508384802124,NA,52.0564206107891
49.7936006477499,50.868655582558,49.510716316863,49.704517862866,49.8490413805673,49.3119651610144
49.4851881089637,50.9174041355671,47.3632581631229,47.9390140881983,49.5443496802463,49.3993113488748
49.7994619676149,49.393164845307,50.8141332585246,49.935313581315,49.9627796871572,48.6486535926867
49.9225865806711,51.2484993662406,49.8004904749555,50.6282191395232,50.8250199490576,51.0611674152775
49.7505026408919,48.9472624417426,50.6697267615419,48.9664541041301,49.6979362716744,49.8496469178026
50.4733388098814,49.5629248338403,50.12927816382,49.3215122077491,49.4294751518478,49.9042686657775
49.3286562598529,50.8118906298132,50.1536990496316,49.1655615373017,49.9599757650887,50.8357599134012
NA,NA,49.8617311666236,50.0255309430354,48.5350158113373,50.8071810620323
51.1940641645291,49.3242846320213,48.7134285865879,48.8786352373772,50.7672575892604,51.0771593597924
50.6937015281395,47.985284461519,51.0726134390799,49.3446783735779,49.4871121030816,51.2703297676253
47.8351075210444,49.6093165954795,50.975129523257,50.2198754029333,NA,49.9163772521542
NA,49.7107592188335,50.6547014399531,49.5984253181823,49.661271484744,52.6176318002799
50.5295889228398,50.1801349628386,50.3419306681887,49.6477668096248,52.3670470045673,50.2837968617396
49.5150289062849,49.0452691627595,50.1726147985021,50.204805874527,50.5554206025987,49.6110223580967
51.0985303725641,49.8271058247291,51.0098784742837,49.8458513174797,49.7548622480611,49.7809976788236
48.6835335014062,50.22816510684,50.1269812660118,49.9899533284869,50.4467427569943,51.289229305989
50.2513820269778,49.9099403454678,49.6835483934089,50.2813714314256,49.2282177813528,49.3935426996948
NA,50.5462130041085,50.117009430598,51.4097873023686,50.3862679227686,49.8106263720586
48.6548028029935,51.0457125041575,51.3540391798168,49.1556835244114,50.5310007027408,49.4635766172664
52.6563369695661,50.3255282449936,50.7812698316832,48.7015460026176,50.7967660092611,50.5638349481087
49.3345271969849,48.8269994033347,50.827048815754,51.0859851083035,50.1305682590717,49.4889263168331
49.1527365997268,50.9546893766928,49.3705167345432,48.9973732313997,50.3880626986406,50.8595853903181
51.116704895094,50.3222175037075,49.843238224235,51.0926361431064,49.6187519793865,48.8232440347915
51.3100907301474,49.9524988735696,51.1208081603375,49.9496352277957,49.7475803946402,49.1294479204656
50.3388744482536,49.866110400825,50.3489295105374,50.7804267841677,50.1367549646685,49.4108114326165
50.0410483924128,48.4545281717947,51.1091740269574,51.1375752188414,49.1625307907027,50.1487242298871
50.3454175027028,50.9592773759138,50.8654023357097,50.4211828890488,51.1529105928324,48.0937169605307
50.3635850738116,49.9540867119993,49.5108306707431,49.4141252472288,50.3090771284623,49.2418941031382
49.6765896474673,48.0469973155455,50.8289582496293,49.3811750421409,49.4729263156886,51.6045305545495
49.4411309530145,51.0893213199591,50.8643769442635,49.3705659018633,50.1198501845449,51.6055766008213
48.4154480439527,50.4766079966928,49.8508454096127,51.8408486784846,51.802570840914,51.2888470015553
48.3362779439559,49.7722775452747,49.9936139309632,49.2927523995622,49.2550955011656,47.9427967662933
50.2421519323998,50.6458168791431,48.6336986509021,48.8657329011635,49.2936562060816,49.1579599393697
49.9751240608007,50.8717051589354,50.1015396548891,50.43613497334,48.6647147443357,49.8595915440946
49.1605097535275,50.7957759098336,49.1017832951776,50.639350714284,49.7858348704496,48.9504571152887
50.7537769675312,50.6761212688146,50.2183794147846,49.7912846466034,49.0519508068799,49.480850743898
47.7304353402213,50.2501180400158,49.6500818800793,49.4118078849084,48.4827540142483,50.3020383943661
49.1453720669241,50.6888239981115,49.1354961854474,50.5597013392876,50.6836797773728,50.3616596019694
52.1376399912572,49.3165455315469,51.9982532176752,50.8734894654842,47.1941108250661,50.6795799289097
50.6897714012117,51.4790066815199,48.3432277661947,51.3340699745389,51.0317672947932,51.6318051835556
49.3889195020407,48.3083961532188,49.8608751682689,49.782939173798,51.0356863260826,50.5714300581527
51.8053358639682,49.4385339896202,49.7505138404755,50.9080485724044,52.9740092409004,50.976875007553
51.127779831206,49.6447793347811,48.8442124350646,50.8419350320252,51.5301749833763,51.0704146718824
51.71761899629,51.3665607786895,51.0652741065105,50.1144514085214,49.8935094172078,50.3619893619071
50.5799562610436,50.2002717819133,49.3956796012908,48.6178174320395,49.7072127505902,50.0193631888659
50.0533840311866,48.9967434719337,52.0331558224252,49.1780619305959,50.0214435007183,49.4602421259181
50.8169349994487,48.8585250245665,49.8276985758426,50.2342846709243,49.3871699477359,49.7966770823422
51.1271320618625,50.1406536456959,49.7042597943733,50.1527653193204,49.906273796898,49.0611808446487
49.6395454152836,48.8878406827825,50.1415980394466,49.9216412365252,49.7569472650673,51.0922939421343
47.97247157621,49.3153657200767,49.7809015476272,49.117052010845,51.3202818996714,50.7779588755089
49.9640713751985,49.3901744721766,50.2833309182861,48.9740531632295,49.1990470258471,49.0795901652894
51.719289022759,50.186706413393,48.3590218707354,50.9775077515407,49.3630034051689,49.9344263587822
49.5796579051779,49.8463155846678,50.4729193407455,50.5584437378397,49.6644624553249,50.3622212514429
50.5337696889534,49.2994122197239,49.6712543061696,NA,49.1450863407482,51.3811735311764
48.9801431043662,50.8238418767299,49.648023507113,50.4704237330618,49.7806935941584,50.5659055835784
49.5938774837177,49.7833362878614,50.9946295274706,48.0181666279963,48.5591555999779,48.6857614516143
50.3577320203393,47.844659746182,50.6118497024521,49.9413767697616,49.288807954325,50.1617384596885
49.3771533076681,49.6954505014462,50.633695812692,50.5042881446739,51.3337103340758,48.0004084269952
50.7687410257723,50.3267791751555,50.6301250557923,49.4408106379397,49.6832318899922,49.2195736242063
50.1656990185382,50.186129872571,50.312518736014,48.8511933701606,49.4488574955485,49.6006862320749
50.4319754046125,49.509396805621,49.5319620635371,49.7495472952777,49.8405150556328,NA
49.3193111232847,50.7953782468391,48.2132081931463,51.4547345546241,49.4299933941998,48.7174159968706
50.1198290606782,49.9590086974876,51.1169468018654,51.4899841011226,50.9361286552712,50.4031216164608
49.9516361650668,49.1500666161751,50.4211205579594,49.7967842119672,48.5073974010549,51.2715363806852
